timestamp,open,high,low,close,volume,turnover
1745689500000,1.1201,1.1201,1.1201,1.1201,0,0
1745688600000,1.1201,1.1201,1.1201,1.1201,0,0
1745687700000,1.1201,1.1201,1.1201,1.1201,0,0
1745686800000,1.1201,1.1201,1.1201,1.1201,0,0
1745685900000,1.1201,1.1201,1.1201,1.1201,0,0
1745685000000,1.1201,1.1201,1.1201,1.1201,0,0
1745684100000,1.1201,1.1201,1.1201,1.1201,0,0
1745683200000,1.1201,1.1201,1.1201,1.1201,0,0
1745682300000,1.1201,1.1201,1.1201,1.1201,0,0
1745681400000,1.1201,1.1201,1.1201,1.1201,0,0
1745680500000,1.1201,1.1201,1.1201,1.1201,0,0
1745679600000,1.1201,1.1201,1.1201,1.1201,0,0
1745678700000,1.1201,1.1201,1.1201,1.1201,0,0
1745677800000,1.1201,1.1201,1.1201,1.1201,0,0
1745676900000,1.1201,1.1201,1.1201,1.1201,0,0
1745676000000,1.1201,1.1201,1.1201,1.1201,0,0
1745675100000,1.1201,1.1201,1.1201,1.1201,0,0
1745674200000,1.1201,1.1201,1.1201,1.1201,0,0
1745673300000,1.1201,1.1201,1.1201,1.1201,0,0
1745672400000,1.1201,1.1201,1.1201,1.1201,0,0
1745671500000,1.1201,1.1201,1.1201,1.1201,0,0
1745670600000,1.1201,1.1201,1.1201,1.1201,0,0
1745669700000,1.1201,1.1201,1.1201,1.1201,0,0
1745668800000,1.1201,1.1201,1.1201,1.1201,0,0
1745667900000,1.1201,1.1201,1.1201,1.1201,0,0
1745667000000,1.1201,1.1201,1.1201,1.1201,0,0
1745666100000,1.1201,1.1201,1.1201,1.1201,0,0
1745665200000,1.1201,1.1201,1.1201,1.1201,0,0
1745664300000,1.1201,1.1201,1.1201,1.1201,0,0
1745663400000,1.1201,1.1201,1.1201,1.1201,0,0
1745662500000,1.1201,1.1201,1.1201,1.1201,0,0
1745661600000,1.1201,1.1201,1.1201,1.1201,0,0
1745660700000,1.1201,1.1201,1.1201,1.1201,0,0
1745659800000,1.1201,1.1201,1.1201,1.1201,0,0
1745658900000,1.1201,1.1201,1.1201,1.1201,0,0
1745658000000,1.1201,1.1201,1.1201,1.1201,0,0
