timestamp,open,high,low,close,volume,turnover
1745687700000,0.1272,0.1272,0.1272,0.1272,0,0
1745686800000,0.1272,0.1272,0.1272,0.1272,0,0
1745685900000,0.1272,0.1272,0.1272,0.1272,0,0
1745685000000,0.1272,0.1272,0.1272,0.1272,0,0
1745684100000,0.1272,0.1272,0.1272,0.1272,0,0
1745683200000,0.1272,0.1272,0.1272,0.1272,0,0
1745682300000,0.1272,0.1272,0.1272,0.1272,0,0
1745681400000,0.1272,0.1272,0.1272,0.1272,0,0
1745680500000,0.1272,0.1272,0.1272,0.1272,0,0
1745679600000,0.1272,0.1272,0.1272,0.1272,0,0
1745678700000,0.1272,0.1272,0.1272,0.1272,0,0
1745677800000,0.1272,0.1272,0.1272,0.1272,0,0
1745676900000,0.1272,0.1272,0.1272,0.1272,0,0
1745676000000,0.1272,0.1272,0.1272,0.1272,0,0
1745675100000,0.1272,0.1272,0.1272,0.1272,0,0
1745674200000,0.1272,0.1272,0.1272,0.1272,0,0
1745673300000,0.1272,0.1272,0.1272,0.1272,0,0
1745672400000,0.1272,0.1272,0.1272,0.1272,0,0
1745671500000,0.1272,0.1272,0.1272,0.1272,0,0
1745670600000,0.1272,0.1272,0.1272,0.1272,0,0
1745669700000,0.1263,0.1272,0.1263,0.1272,70000,8904
1745668800000,0.1316,0.1316,0.1263,0.1263,70000,8841
1745667900000,0.1316,0.1316,0.1316,0.1316,0,0
1745667000000,0.1316,0.1316,0.1316,0.1316,0,0
1745666100000,0.1316,0.1316,0.1316,0.1316,0,0
1745665200000,0.1316,0.1316,0.1316,0.1316,0,0
1745664300000,0.1316,0.1316,0.1316,0.1316,0,0
1745663400000,0.1316,0.1316,0.1316,0.1316,0,0
1745662500000,0.1316,0.1316,0.1316,0.1316,0,0
1745661600000,0.1316,0.1316,0.1316,0.1316,0,0
1745660700000,0.1316,0.1316,0.1316,0.1316,0,0
1745659800000,0.1316,0.1316,0.1316,0.1316,0,0
1745658900000,0.1316,0.1316,0.1316,0.1316,0,0
1745658000000,0.1316,0.1316,0.1316,0.1316,0,0
1745657100000,0.1316,0.1316,0.1316,0.1316,0,0
1745656200000,0.1316,0.1316,0.1316,0.1316,0,0
1745655300000,0.1316,0.1316,0.1316,0.1316,0,0
1745654400000,0.1316,0.1316,0.1316,0.1316,0,0
1745653500000,0.1316,0.1316,0.1316,0.1316,0,0
1745652600000,0.1316,0.1316,0.1316,0.1316,0,0
1745651700000,0.1316,0.1316,0.1316,0.1316,0,0
1745650800000,0.1316,0.1316,0.1316,0.1316,0,0
1745649900000,0.1316,0.1316,0.1316,0.1316,0,0
1745649000000,0.1316,0.1316,0.1316,0.1316,0,0
1745648100000,0.1316,0.1316,0.1316,0.1316,0,0
1745647200000,0.1316,0.1316,0.1316,0.1316,0,0
1745646300000,0.1316,0.1316,0.1316,0.1316,0,0
1745645400000,0.1316,0.1316,0.1316,0.1316,0,0
1745644500000,0.1316,0.1316,0.1316,0.1316,0,0
1745643600000,0.1316,0.1316,0.1316,0.1316,0,0
1745642700000,0.1316,0.1316,0.1316,0.1316,0,0
1745641800000,0.1316,0.1316,0.1316,0.1316,0,0
1745640900000,0.1316,0.1316,0.1316,0.1316,0,0
1745640000000,0.1316,0.1316,0.1316,0.1316,0,0
1745639100000,0.1316,0.1316,0.1316,0.1316,0,0
1745638200000,0.1316,0.1316,0.1316,0.1316,0,0
1745637300000,0.1316,0.1316,0.1316,0.1316,0,0
1745636400000,0.1316,0.1316,0.1316,0.1316,0,0
1745635500000,0.1316,0.1316,0.1316,0.1316,0,0
1745634600000,0.1316,0.1316,0.1316,0.1316,0,0
1745633700000,0.1316,0.1316,0.1316,0.1316,0,0
1745632800000,0.1268,0.1318,0.122,0.1316,277094.1,35465.40365
1745631900000,0.1219,0.1268,0.1219,0.1268,25430.7,3224.61276
1745631000000,0.1172,0.1219,0.1172,0.1219,203865.2,24522.16788
1745630100000,0.1223,0.1272,0.1129,0.1172,444493.8,52601.76311
1745629200000,0.1274,0.1274,0.1223,0.1223,51954.5,6354.03535
1745628300000,0.1225,0.1274,0.1225,0.1274,27208.2,3466.32468
1745627400000,0.12,0.123,0.1152,0.1225,278664.7,33348.67203
1745626500000,0.1207,0.1207,0.1113,0.12,423188.1,49444.99738
1745625600000,0.1212,0.1212,0.1116,0.1207,314853.9,36979.19683
1745624700000,0.1171,0.1218,0.1165,0.1212,324775.1,38484.48861
1745623800000,0.1131,0.1173,0.1086,0.1171,342782.5,38515.32595
1745622900000,0.118,0.118,0.1131,0.1131,112310.3,12890.95792
1745622000000,0.1137,0.1182,0.1135,0.118,103946.8,12113.6537
1745621100000,0.1236,0.1236,0.1137,0.1137,200872.1,23650.8133
1745620200000,0.1238,0.1238,0.1188,0.1236,108863.6,13119.54096
1745619300000,0.129,0.129,0.1238,0.1238,70000,8666
1745618400000,0.1293,0.1293,0.124,0.129,257289.5,32304.0605
1745617500000,0.1198,0.1293,0.1198,0.1293,104448.9,13155.24277
1745616600000,0.1201,0.1249,0.1152,0.1198,344720.9,41101.33266
1745615700000,0.1203,0.1203,0.1155,0.1201,74330.5,8755.71131
1745614800000,0.1207,0.1255,0.1157,0.1203,172727.1,20720.15763
1745613900000,0.1211,0.1259,0.1207,0.1207,167747.6,20588.5939
1745613000000,0.1166,0.1211,0.1119,0.1211,116624.9,13594.63695
1745612100000,0.1123,0.1168,0.1121,0.1166,105372.3,12107.75354
1745611200000,0.1223,0.1223,0.1123,0.1123,221053.1,25790.44535
1745610300000,0.1225,0.1225,0.1176,0.1223,103178,12325.84953
1745609400000,0.118,0.1225,0.1133,0.1225,127476.8,14891.84599
1745608500000,0.1182,0.1182,0.1135,0.118,75855.4,8786.81275
1745607600000,0.1093,0.1182,0.1093,0.1182,70285.6,8134.42782
1745606700000,0.1142,0.1188,0.1093,0.1093,153690.9,17663.75437
1745605800000,0.124,0.124,0.1142,0.1142,64206.7,7456.62434
1745604900000,0.1241,0.1241,0.1192,0.124,99865.8,12047.3592
1745604000000,0.1194,0.1242,0.1194,0.1241,105820.8,13139.36128
1745603100000,0.1198,0.1244,0.115,0.1194,145556.2,17422.6678
1745602200000,0.1152,0.1198,0.1152,0.1198,38411.5,4601.6977
1745601300000,0.1158,0.1204,0.1108,0.1152,273985.6,31352.66272
1745600400000,0.1257,0.1257,0.1113,0.1158,202974.6,23375.23902
1745599500000,0.1259,0.1309,0.1257,0.1257,84051.4,10715.35482
1745598600000,0.1272,0.1272,0.1221,0.1259,140000,17360
1745597700000,0.1176,0.1272,0.1174,0.1272,241556.9,29033.99586
1745596800000,0.1179,0.1225,0.1152,0.1176,166987.8,19602.0055
1745595900000,0.1228,0.1228,0.1179,0.1179,28827.4,3398.75046
1745595000000,0.1181,0.1228,0.1181,0.1228,36333.6,4461.76608
1745594100000,0.1183,0.1183,0.1136,0.1181,113397.9,13077.29199
1745593200000,0.1234,0.1234,0.1183,0.1183,150588.2,17994.64634
1745592300000,0.1187,0.1234,0.1187,0.1234,33664.7,4154.22398
1745591400000,0.1186,0.1233,0.114,0.1187,281159.7,32856.23487
1745590500000,0.1238,0.1238,0.114,0.1186,165041.7,19265.62414
1745589600000,0.1238,0.1238,0.1238,0.1238,0,0
1745588700000,0.129,0.129,0.1238,0.1238,70000,8666
1745587800000,0.129,0.129,0.129,0.129,0,0
1745586900000,0.129,0.129,0.129,0.129,0,0
1745586000000,0.1292,0.1292,0.124,0.129,50280.8,6368.7307
1745585100000,0.1194,0.1292,0.1194,0.1292,59474,7535.4228
1745584200000,0.115,0.1196,0.1148,0.1194,132480.6,15502.4045
1745583300000,0.1202,0.125,0.115,0.115,262798.2,31328.76586
1745582400000,0.125,0.1252,0.1158,0.1202,277272.9,33259.3376
1745581500000,0.125,0.125,0.125,0.125,0,0
1745580600000,0.125,0.125,0.125,0.125,0,0
1745579700000,0.1204,0.1252,0.1202,0.125,127781.8,15654.4219
1745578800000,0.1204,0.1204,0.1204,0.1204,0,0
1745577900000,0.1162,0.1208,0.1158,0.1204,248995.1,29376.82558
1745577000000,0.1211,0.1211,0.1162,0.1162,166633.6,19664.94361
1745576100000,0.1211,0.1211,0.1211,0.1211,0,0
1745575200000,0.1212,0.1212,0.1164,0.1211,93230.8,11010.26618
1745574300000,0.1263,0.1263,0.1212,0.1212,70000,8484
1745573400000,0.1263,0.1263,0.1263,0.1263,0,0
1745572500000,0.1263,0.1263,0.1263,0.1263,0,0
1745571600000,0.1263,0.1263,0.1263,0.1263,0,0
1745570700000,0.1214,0.1263,0.1214,0.1263,41037.9,5183.08677
1745569800000,0.1216,0.1216,0.1167,0.1214,93800,11097.12602
1745568900000,0.1124,0.1216,0.1124,0.1216,75679.9,8994.85547
1745568000000,0.1124,0.1124,0.1124,0.1124,0,0
1745567100000,0.122,0.122,0.1124,0.1124,97310,11266.644
1745566200000,0.122,0.122,0.122,0.122,0,0
1745565300000,0.1173,0.122,0.1173,0.122,25967.6,3168.0472
1745564400000,0.1173,0.1173,0.1173,0.1173,0,0
1745563500000,0.1128,0.1173,0.1128,0.1173,29707.4,3484.67802
1745562600000,0.1128,0.1128,0.1128,0.1128,0,0
1745561700000,0.1128,0.1128,0.1128,0.1128,0,0
1745560800000,0.1128,0.1128,0.1128,0.1128,0,0
1745559900000,0.1085,0.1128,0.1085,0.1128,28451.6,3209.34048
1745559000000,0.1085,0.1085,0.1085,0.1085,0,0
1745558100000,0.1085,0.1085,0.1085,0.1085,0,0
1745557200000,0.1085,0.1085,0.1085,0.1085,0,0
1745556300000,0.1085,0.1085,0.1085,0.1085,0,0
1745555400000,0.1085,0.1085,0.1085,0.1085,0,0
1745554500000,0.1087,0.113,0.1085,0.1085,61182.7,6777.13175
1745553600000,0.1133,0.1133,0.1087,0.1087,92801.3,10226.51944
1745552700000,0.1182,0.1182,0.1133,0.1133,124031.6,14205.47585
1745551800000,0.1182,0.1182,0.1182,0.1182,0,0
1745550900000,0.1182,0.1182,0.1182,0.1182,0,0
1745550000000,0.1182,0.1182,0.1182,0.1182,0,0
1745549100000,0.1182,0.1182,0.1182,0.1182,0,0
1745548200000,0.1182,0.1182,0.1182,0.1182,0,0
1745547300000,0.1182,0.1182,0.1182,0.1182,0,0
1745546400000,0.1231,0.1231,0.1182,0.1182,37424.9,4423.62318
1745545500000,0.1185,0.1231,0.1138,0.1231,115435.7,13542.02611
1745544600000,0.1236,0.1236,0.1139,0.1185,203403.5,23813.20018
1745543700000,0.1236,0.1236,0.1236,0.1236,0,0
1745542800000,0.1188,0.1236,0.1188,0.1236,25362,3134.7432
1745541900000,0.1142,0.1188,0.1142,0.1188,29369.5,3489.0966
1745541000000,0.1144,0.119,0.1142,0.1142,77260.1,9022.36198
1745540100000,0.1146,0.1192,0.1144,0.1144,79445,9280.34048
1745539200000,0.111,0.12,0.1104,0.1146,361503.6,41499.22543
1745538300000,0.1107,0.1195,0.1065,0.111,460808.4,51655.08861
1745537400000,0.1111,0.1155,0.1107,0.1107,172754.6,19412.6991
1745536500000,0.1157,0.1157,0.1111,0.1111,33898,3766.0678
1745535600000,0.1165,0.1212,0.1114,0.1157,351989.5,41022.95619
1745534700000,0.1169,0.1214,0.1122,0.1165,167304,19470.28112
1745533800000,0.1175,0.1222,0.1126,0.1169,307339.4,36058.6889
1745532900000,0.118,0.118,0.1129,0.1175,246645.9,28053.23897
1745532000000,0.1144,0.119,0.1099,0.118,379794.5,43413.05976
1745531100000,0.1196,0.1196,0.11,0.1144,195718.3,21971.22214
1745530200000,0.1154,0.12,0.1106,0.1196,217457.2,25126.7357
1745529300000,0.1158,0.1202,0.1112,0.1154,158702.9,18318.9605
1745528400000,0.1069,0.1158,0.1069,0.1158,67235.5,7655.6697
1745527500000,0.1069,0.1069,0.1069,0.1069,0,0
1745526600000,0.1085,0.1113,0.1069,0.1069,140000,15274
1745525700000,0.1088,0.1132,0.1085,0.1085,216440.6,23856.70462
1745524800000,0.118,0.118,0.1088,0.1088,135110.4,15015.01152
1745523900000,0.118,0.118,0.118,0.118,0,0
1745523000000,0.1137,0.1182,0.1135,0.118,136976.8,15855.38816
1745522100000,0.1137,0.1137,0.1137,0.1137,0,0
1745521200000,0.1136,0.1137,0.1051,0.1137,230242.6,25065.11236
1745520300000,0.1092,0.1136,0.1092,0.1136,39413.9,4477.41904
1745519400000,0.1186,0.1186,0.1092,0.1092,149112.3,17016.45129
1745518500000,0.1141,0.1187,0.114,0.1186,130183.6,15120.83806
1745517600000,0.1056,0.1142,0.1056,0.1141,545171.9,61079.45238
1745516700000,0.1106,0.115,0.1056,0.1056,315841.3,34807.52582
1745515800000,0.1202,0.1202,0.1106,0.1106,179229.2,20257.82474
1745514900000,0.1204,0.1252,0.1202,0.1202,96594.7,11743.65644
1745514000000,0.1142,0.1204,0.1111,0.1204,334299.5,37560.54892
1745513100000,0.1192,0.1192,0.1098,0.1142,179408,20194.3936
1745512200000,0.1056,0.1192,0.1056,0.1192,173419.9,19868.94912
1745511300000,0.1093,0.1093,0.1049,0.1056,490000,51555
1745510400000,0.1139,0.1139,0.1093,0.1093,70000,7651
1745509500000,0.1141,0.1187,0.1139,0.1139,197159.4,22965.27787
1745508600000,0.1145,0.1191,0.1141,0.1141,135329.3,15806.20807
1745507700000,0.1147,0.1193,0.1145,0.1145,70056.7,8169.42575
1745506800000,0.1195,0.1195,0.1147,0.1147,28979.1,3323.90277
1745505900000,0.1195,0.1195,0.1195,0.1195,0,0
1745505000000,0.1195,0.1195,0.1195,0.1195,0,0
1745504100000,0.1155,0.1199,0.1109,0.1195,249637.3,29011.51671
1745503200000,0.1159,0.1159,0.1068,0.1155,178062.5,19635.61629
1745502300000,0.1159,0.1159,0.1159,0.1159,0,0
1745501400000,0.1114,0.1159,0.1114,0.1159,30009,3478.0431
1745500500000,0.1033,0.116,0.1033,0.1114,254045.3,28149.83558
1745499600000,0.1062,0.1104,0.1033,0.1033,186195.9,19863.02736
1745498700000,0.1108,0.1108,0.1021,0.1062,105239.9,10997.01978
1745497800000,0.1026,0.1108,0.1024,0.1108,140068.5,14966.7949
1745496900000,0.1162,0.1162,0.1026,0.1026,220848.6,23676.76054
1745496000000,0.1162,0.1162,0.1162,0.1162,0,0
1745495100000,0.1162,0.1162,0.1162,0.1162,0,0
1745494200000,0.1162,0.1162,0.1162,0.1162,0,0
1745493300000,0.1162,0.1162,0.1162,0.1162,0,0
1745492400000,0.1162,0.1162,0.1162,0.1162,0,0
1745491500000,0.1162,0.1162,0.1162,0.1162,0,0
1745490600000,0.1162,0.1162,0.1162,0.1162,0,0
1745489700000,0.1162,0.1162,0.1162,0.1162,0,0
