timestamp,open,high,low,close,volume,turnover
1745686800000,0.8282,0.8282,0.7951,0.7951,73,58.0423
1745683200000,0.7583,0.8282,0.7574,0.8282,1362,1072.2758
1745679600000,0.7583,0.7583,0.7583,0.7583,0,0
1745676000000,0.7583,0.7583,0.7583,0.7583,0,0
1745672400000,0.7583,0.7583,0.7583,0.7583,0,0
1745668800000,0.7848,0.8049,0.7583,0.7583,98,77.288
1745665200000,0.7848,0.7848,0.7848,0.7848,0,0
1745661600000,0.7848,0.7848,0.7848,0.7848,0,0
1745658000000,0.7727,0.7848,0.7418,0.7848,8126,6198.4481
1745654400000,0.7727,0.7727,0.7727,0.7727,0,0
1745650800000,0.7816,0.8122,0.7534,0.7727,8178,6346.3942
1745647200000,0.8051,0.8122,0.7503,0.7816,8474,6566.0252
1745643600000,0.7797,0.8051,0.728,0.8051,14832,11172.1547
1745640000000,0.7772,0.8122,0.7461,0.7797,11013,8522.0951
1745636400000,0.8096,0.8096,0.7772,0.7772,1456,1132.2544
1745632800000,0.7816,0.8096,0.7503,0.8096,8213,6352.882
1745629200000,0.7583,0.8122,0.728,0.7816,23980,18893.6227
1745625600000,0.7583,0.7583,0.728,0.7583,1013,750.5459
1745622000000,0.7583,0.7583,0.7583,0.7583,0,0
1745618400000,0.7583,0.7583,0.7583,0.7583,0,0
1745614800000,0.7583,0.7583,0.7583,0.7583,0,0
1745611200000,0.7583,0.7583,0.7583,0.7583,0,0
1745607600000,0.7583,0.7583,0.7583,0.7583,0,0
1745604000000,0.7583,0.7583,0.7583,0.7583,0,0
1745600400000,0.7583,0.7886,0.7056,0.7583,76595,55960.3373
1745596800000,0.7727,0.8049,0.7574,0.7583,6675,5250.0559
1745593200000,0.7848,0.8049,0.7534,0.7727,26723,20645.4314
1745589600000,0.8038,0.8038,0.7112,0.7848,48321,36781.466
1745586000000,0.8038,0.8038,0.8038,0.8038,0,0
1745582400000,0.8122,0.846,0.7175,0.8038,70055,53053.362
1745578800000,0.8122,0.8122,0.8122,0.8122,28,22.7416
1745575200000,0.846,0.846,0.7816,0.8122,1785,1441.3516
1745571600000,0.7951,0.846,0.7951,0.846,306,255.845
1745568000000,0.7848,0.8282,0.7727,0.7951,840,666.1809
1745564400000,0.7848,0.8049,0.7418,0.7848,5979,4589.8145
1745560800000,0.7821,0.8122,0.748,0.7848,41210,32095.7464
1745557200000,0.728,0.7848,0.7236,0.7821,19249,14527.3563
1745553600000,0.7808,0.8049,0.7117,0.728,3207,2416.9022
1745550000000,0.7553,0.7821,0.7251,0.7808,2299,1751.8251
1745546400000,0.7848,0.7848,0.7553,0.7553,1215,932.9606
1745542800000,0.806,0.806,0.7848,0.7848,249,197.2041
1745539200000,0.8396,0.8396,0.806,0.806,128,103.168
1745535600000,0.8396,0.8396,0.8396,0.8396,0,0
1745532000000,0.8396,0.8396,0.8396,0.8396,0,0
1745528400000,0.8396,0.8396,0.8396,0.8396,0,0
1745524800000,0.8049,0.8396,0.8049,0.8396,68,57.0928
1745521200000,0.8049,0.8049,0.8049,0.8049,0,0
1745517600000,0.8396,0.8396,0.8049,0.8049,183,147.4331
1745514000000,0.8396,0.8396,0.8396,0.8396,0,0
1745510400000,0.8122,0.8396,0.8122,0.8396,211,175.4684
1745506800000,0.7938,0.8122,0.7938,0.8122,397,321.3492
1745503200000,0.735,0.7938,0.735,0.7938,5525,4235.6398
1745499600000,0.7583,0.7583,0.735,0.735,34,24.99
1745496000000,0.735,0.7583,0.7107,0.7583,8101,5949.8004
1745492400000,0.735,0.735,0.735,0.735,22,16.17
1745488800000,0.7583,0.7583,0.735,0.735,129,94.9781
1745485200000,0.7273,0.7583,0.7273,0.7583,141,106.9203
1745481600000,0.735,0.7848,0.7273,0.7273,36764,26787.682
1745478000000,0.735,0.735,0.6884,0.735,72749,51316.7213
1745474400000,0.7816,0.7816,0.735,0.735,33,24.5763
1745470800000,0.7816,0.7816,0.7816,0.7816,0,0
1745467200000,0.7583,0.7816,0.7583,0.7816,90,70.344
1745463600000,0.735,0.7583,0.7117,0.7583,7103,5258.7042
1745460000000,0.735,0.735,0.735,0.735,0,0
1745456400000,0.735,0.735,0.735,0.735,77,56.595
1745452800000,0.735,0.735,0.735,0.735,0,0
1745449200000,0.735,0.735,0.735,0.735,0,0
1745445600000,0.735,0.735,0.735,0.735,11,8.085
1745442000000,0.735,0.735,0.735,0.735,0,0
1745438400000,0.735,0.735,0.735,0.735,0,0
1745434800000,0.735,0.735,0.735,0.735,0,0
1745431200000,0.7473,0.7473,0.735,0.735,12,8.82
1745427600000,0.8122,0.8122,0.7473,0.7473,64720,50281.4891
1745424000000,0.8122,0.8122,0.8122,0.8122,0,0
1745420400000,0.8122,0.8122,0.8122,0.8122,0,0
1745416800000,0.8122,0.8122,0.8122,0.8122,0,0
1745413200000,0.8049,0.8122,0.7732,0.8122,39836,30813.9438
1745409600000,0.8122,0.8122,0.7727,0.8049,309,244.2014
1745406000000,0.8122,0.8122,0.8122,0.8122,0,0
1745402400000,0.8049,0.8122,0.7816,0.8122,195,155.091
1745398800000,0.7799,0.8049,0.7799,0.8049,418,330.5738
1745395200000,0.7799,0.7799,0.7799,0.7799,0,0
1745391600000,0.7799,0.7799,0.7799,0.7799,0,0
1745388000000,0.7799,0.7799,0.7799,0.7799,0,0
1745384400000,0.7799,0.7799,0.7799,0.7799,0,0
1745380800000,0.7816,0.7816,0.7503,0.7799,252789,192790.7671
1745377200000,0.7816,0.7816,0.7816,0.7816,0,0
1745373600000,0.728,0.7816,0.728,0.7816,150,114.211
1745370000000,0.728,0.728,0.728,0.728,0,0
1745366400000,0.7583,0.7583,0.728,0.728,8,5.824
1745362800000,0.7529,0.7583,0.7529,0.7583,15,11.3043
1745359200000,0.7498,0.7529,0.7498,0.7529,1,0.7529
1745355600000,0.6975,0.7498,0.6975,0.7498,55381,41190.5279
1745352000000,0.6975,0.6975,0.6975,0.6975,0,0
1745348400000,0.6975,0.6975,0.6975,0.6975,0,0
1745344800000,0.7117,0.7117,0.6975,0.6975,43465,30505.4703
1745341200000,0.7117,0.7117,0.7117,0.7117,0,0
1745337600000,0.7117,0.7117,0.7117,0.7117,0,0
1745334000000,0.6884,0.7381,0.6873,0.7117,183300,130841.5585
1745330400000,0.7117,0.7381,0.6884,0.6884,42517,31193.4791
