timestamp,open,high,low,close,volume,turnover
1745689500000,19.511813,19.511813,19.511813,19.511813,0,0
1745688600000,19.511813,19.511813,19.511813,19.511813,0,0
1745687700000,19.511813,19.511813,19.511813,19.511813,0,0
1745686800000,19.511813,19.511813,19.511813,19.511813,0,0
1745685900000,19.511813,19.511813,19.511813,19.511813,0,0
1745685000000,19.511813,19.511813,19.511813,19.511813,0,0
1745684100000,19.511813,19.511813,19.511813,19.511813,0,0
1745683200000,19.511813,19.511813,19.511813,19.511813,0,0
1745682300000,19.511813,19.511813,19.511813,19.511813,0,0
1745681400000,19.511813,19.511813,19.511813,19.511813,0,0
1745680500000,19.511813,19.511813,19.511813,19.511813,0,0
1745679600000,19.511813,19.511813,19.511813,19.511813,0,0
1745678700000,19.511813,19.511813,19.511813,19.511813,0,0
1745677800000,19.511813,19.511813,19.511813,19.511813,0,0
1745676900000,19.511813,19.511813,19.511813,19.511813,0,0
1745676000000,19.511813,19.511813,19.511813,19.511813,0,0
1745675100000,19.511813,19.511813,19.511813,19.511813,0,0
1745674200000,19.511813,19.511813,19.511813,19.511813,0,0
1745673300000,19.511813,19.511813,19.511813,19.511813,0,0
1745672400000,19.511813,19.511813,19.511813,19.511813,0,0
1745671500000,19.511813,19.511813,19.511813,19.511813,0,0
1745670600000,19.511813,19.511813,19.511813,19.511813,0,0
1745669700000,19.511813,19.511813,19.511813,19.511813,0,0
1745668800000,19.511813,19.511813,19.511813,19.511813,0,0
1745667900000,19.511813,19.511813,19.511813,19.511813,0,0
1745667000000,19.511813,19.511813,19.511813,19.511813,0,0
1745666100000,19.511813,19.511813,19.511813,19.511813,0,0
1745665200000,19.511813,19.511813,19.511813,19.511813,0,0
1745664300000,19.511813,19.511813,19.511813,19.511813,0,0
1745663400000,19.511813,19.511813,19.511813,19.511813,0,0
1745662500000,19.511813,19.511813,19.511813,19.511813,0,0
1745661600000,19.511813,19.511813,19.511813,19.511813,0,0
1745660700000,19.511813,19.511813,19.511813,19.511813,0,0
1745659800000,19.511813,19.511813,19.511813,19.511813,0,0
1745658900000,19.511813,19.511813,19.511813,19.511813,0,0
1745658000000,19.511813,19.511813,19.511813,19.511813,0,0
1745657100000,19.511813,19.511813,19.511813,19.511813,0,0
1745656200000,19.511813,19.511813,19.511813,19.511813,0,0
1745655300000,19.511813,19.511813,19.511813,19.511813,0,0
1745654400000,19.511813,19.511813,19.511813,19.511813,0,0
1745653500000,19.511813,19.511813,19.511813,19.511813,0,0
1745652600000,19.511813,19.511813,19.511813,19.511813,0,0
1745651700000,19.511813,19.511813,19.511813,19.511813,0,0
1745650800000,19.511813,19.511813,19.511813,19.511813,0,0
1745649900000,19.511813,19.511813,19.511813,19.511813,0,0
1745649000000,19.511813,19.511813,19.511813,19.511813,0,0
1745648100000,19.511813,19.511813,19.511813,19.511813,0,0
1745647200000,19.511813,19.511813,19.511813,19.511813,0,0
1745646300000,19.511813,19.511813,19.511813,19.511813,0,0
1745645400000,19.511813,19.511813,19.511813,19.511813,0,0
1745644500000,19.511813,19.511813,19.511813,19.511813,0,0
1745643600000,19.511813,19.511813,19.511813,19.511813,0,0
1745642700000,19.511813,19.511813,19.511813,19.511813,0,0
1745641800000,19.511813,19.511813,19.511813,19.511813,0,0
1745640900000,19.511813,19.511813,19.511813,19.511813,0,0
1745640000000,19.511813,19.511813,19.511813,19.511813,0,0
1745639100000,19.511813,19.511813,19.511813,19.511813,0,0
1745638200000,19.511813,19.511813,19.511813,19.511813,0,0
1745637300000,19.511813,19.511813,19.511813,19.511813,0,0
1745636400000,19.511813,19.511813,19.511813,19.511813,0,0
1745635500000,19.511813,19.511813,19.511813,19.511813,0,0
1745634600000,19.511813,19.511813,19.511813,19.511813,0,0
1745633700000,19.511813,19.511813,19.511813,19.511813,0,0
1745632800000,19.511813,19.511813,19.511813,19.511813,0,0
1745631900000,19.511813,19.511813,19.511813,19.511813,0,0
1745631000000,19.511813,19.511813,19.511813,19.511813,0,0
1745630100000,19.511813,19.511813,19.511813,19.511813,0,0
1745629200000,19.511813,19.511813,19.511813,19.511813,0,0
1745628300000,19.511813,19.511813,19.511813,19.511813,0,0
1745627400000,19.511813,19.511813,19.511813,19.511813,0,0
1745626500000,19.511813,19.511813,19.511813,19.511813,0,0
1745625600000,19.511813,19.511813,19.511813,19.511813,0,0
1745624700000,19.511813,19.511813,19.511813,19.511813,0,0
1745623800000,19.511813,19.511813,19.511813,19.511813,0,0
1745622900000,19.473176,19.511813,19.473176,19.511813,10,195.11813
1745622000000,19.473176,19.473176,19.473176,19.473176,0,0
1745621100000,19.473176,19.473176,19.473176,19.473176,0,0
1745620200000,19.473176,19.473176,19.473176,19.473176,0,0
1745619300000,19.473176,19.473176,19.473176,19.473176,0,0
1745618400000,19.473176,19.473176,19.473176,19.473176,0,0
1745617500000,19.473176,19.473176,19.473176,19.473176,0,0
1745616600000,19.473176,19.473176,19.473176,19.473176,0,0
1745615700000,19.473176,19.473176,19.473176,19.473176,0,0
1745614800000,19.473176,19.473176,19.473176,19.473176,0,0
1745613900000,19.473176,19.473176,19.473176,19.473176,0,0
1745613000000,19.473176,19.473176,19.473176,19.473176,0,0
1745612100000,19.473176,19.473176,19.473176,19.473176,0,0
1745611200000,19.473176,19.473176,19.473176,19.473176,0,0
1745610300000,19.473176,19.473176,19.473176,19.473176,0,0
1745609400000,19.473176,19.473176,19.473176,19.473176,0,0
1745608500000,19.473176,19.473176,19.473176,19.473176,0,0
1745607600000,19.473176,19.473176,19.473176,19.473176,0,0
1745606700000,19.473176,19.473176,19.473176,19.473176,0,0
1745605800000,19.473176,19.473176,19.473176,19.473176,0,0
1745604900000,19.473176,19.473176,19.473176,19.473176,0,0
1745604000000,19.473176,19.473176,19.473176,19.473176,0,0
1745603100000,19.473176,19.473176,19.473176,19.473176,0,0
1745602200000,19.473176,19.473176,19.473176,19.473176,0,0
1745601300000,19.473176,19.473176,19.473176,19.473176,0,0
1745600400000,19.473176,19.473176,19.473176,19.473176,0,0
1745599500000,19.473176,19.473176,19.473176,19.473176,0,0
1745598600000,19.473176,19.473176,19.473176,19.473176,0,0
1745597700000,19.473176,19.473176,19.473176,19.473176,0,0
1745596800000,19.473176,19.473176,19.473176,19.473176,0,0
1745595900000,19.473176,19.473176,19.473176,19.473176,0,0
1745595000000,19.473176,19.473176,19.473176,19.473176,0,0
1745594100000,19.473176,19.473176,19.473176,19.473176,0,0
1745593200000,19.473176,19.473176,19.473176,19.473176,0,0
1745592300000,19.473176,19.473176,19.473176,19.473176,0,0
1745591400000,19.473176,19.473176,19.473176,19.473176,0,0
1745590500000,19.473176,19.473176,19.473176,19.473176,0,0
1745589600000,19.473176,19.473176,19.473176,19.473176,0,0
1745588700000,19.473176,19.473176,19.473176,19.473176,0,0
1745587800000,19.473176,19.473176,19.473176,19.473176,0,0
1745586900000,19.473176,19.473176,19.473176,19.473176,0,0
1745586000000,19.473176,19.473176,19.473176,19.473176,0,0
1745585100000,19.473176,19.473176,19.473176,19.473176,0,0
1745584200000,19.473176,19.473176,19.473176,19.473176,0,0
1745583300000,19.473176,19.473176,19.473176,19.473176,0,0
1745582400000,19.473176,19.473176,19.473176,19.473176,0,0
1745581500000,19.473176,19.473176,19.473176,19.473176,0,0
1745580600000,19.473176,19.473176,19.473176,19.473176,0,0
1745579700000,19.473176,19.473176,19.473176,19.473176,0,0
1745578800000,19.473176,19.473176,19.473176,19.473176,0,0
1745577900000,19.473176,19.473176,19.473176,19.473176,0,0
1745577000000,19.473176,19.473176,19.473176,19.473176,0,0
1745576100000,19.473176,19.473176,19.473176,19.473176,0,0
1745575200000,19.473176,19.473176,19.473176,19.473176,0,0
1745574300000,19.473176,19.473176,19.473176,19.473176,0,0
1745573400000,19.473176,19.473176,19.473176,19.473176,0,0
1745572500000,19.473176,19.473176,19.473176,19.473176,0,0
1745571600000,19.473176,19.473176,19.473176,19.473176,0,0
1745570700000,19.473176,19.473176,19.473176,19.473176,0,0
1745569800000,19.473176,19.473176,19.473176,19.473176,0,0
1745568900000,19.473176,19.473176,19.473176,19.473176,0,0
1745568000000,19.473176,19.473176,19.473176,19.473176,0,0
1745567100000,19.473176,19.473176,19.473176,19.473176,0,0
1745566200000,19.473176,19.473176,19.473176,19.473176,0,0
1745565300000,19.473176,19.473176,19.473176,19.473176,0,0
1745564400000,19.473176,19.473176,19.473176,19.473176,0,0
1745563500000,19.473176,19.473176,19.473176,19.473176,0,0
1745562600000,19.473176,19.473176,19.473176,19.473176,0,0
1745561700000,19.473176,19.473176,19.473176,19.473176,0,0
1745560800000,19.473176,19.473176,19.473176,19.473176,0,0
1745559900000,19.473176,19.473176,19.473176,19.473176,0,0
1745559000000,19.473176,19.473176,19.473176,19.473176,0,0
1745558100000,19.473176,19.473176,19.473176,19.473176,0,0
