timestamp,open,high,low,close,volume,turnover
1745687700000,182.15,182.15,182.15,182.15,0,0
1745686800000,182.15,182.15,182.15,182.15,0,0
1745685900000,182.15,182.15,182.15,182.15,0,0
1745685000000,182.15,182.15,182.15,182.15,0,0
1745684100000,182.15,182.15,182.15,182.15,0,0
1745683200000,182.15,182.15,182.15,182.15,0,0
1745682300000,182.15,182.15,182.15,182.15,0,0
1745681400000,182.15,182.15,182.15,182.15,0,0
1745680500000,182.15,182.15,182.15,182.15,0,0
1745679600000,182.15,182.15,182.15,182.15,0,0
1745678700000,182.15,182.15,182.15,182.15,0,0
1745677800000,182.15,182.15,182.15,182.15,0,0
1745676900000,182.15,182.15,182.15,182.15,0,0
1745676000000,182.15,182.15,182.15,182.15,0,0
1745675100000,182.15,182.15,182.15,182.15,0,0
1745674200000,182.15,182.15,182.15,182.15,0,0
1745673300000,182.15,182.15,182.15,182.15,0,0
1745672400000,182.15,182.15,182.15,182.15,0,0
1745671500000,182.15,182.15,182.15,182.15,0,0
1745670600000,182.15,182.15,182.15,182.15,0,0
1745669700000,182.15,182.15,182.15,182.15,0,0
1745668800000,189.74,189.74,182.15,182.15,55.75,10154.8625
1745667900000,189.74,189.74,189.74,189.74,0,0
1745667000000,189.74,189.74,189.74,189.74,0,0
1745666100000,189.74,189.74,189.74,189.74,0,0
1745665200000,189.74,189.74,189.74,189.74,0,0
1745664300000,189.74,189.74,189.74,189.74,0,0
1745663400000,189.74,189.74,189.74,189.74,0,0
1745662500000,182.44,189.74,182.44,189.74,0.08,14.9824
1745661600000,184.9,190.31,175.42,182.44,325.63,59171.9362
1745660700000,185.32,186.49,184.9,184.9,0.74,136.8578
1745659800000,178.19,185.32,178.19,185.32,0.03,5.5185
1745658900000,193.35,193.35,178.19,178.19,122.81,22334.3916
1745658000000,185.91,193.35,185.91,193.35,132.81,25001.5509
1745657100000,185.91,185.91,185.91,185.91,0,0
1745656200000,186.72,193.66,185.91,185.91,64.49,11990.1408
1745655300000,186.72,186.72,186.72,186.72,0,0
1745654400000,186.72,186.72,186.72,186.72,0,0
1745653500000,186.72,186.72,186.72,186.72,0,0
1745652600000,186.72,186.72,186.72,186.72,0,0
1745651700000,186.72,186.72,186.72,186.72,0,0
1745650800000,186.72,186.72,186.72,186.72,0,0
1745649900000,188.9,188.9,174.08,186.72,119.11,21219.7756
1745649000000,188.9,188.9,188.9,188.9,0,0
1745648100000,188.9,188.9,188.9,188.9,0,0
1745647200000,188.9,188.9,188.9,188.9,0,0
1745646300000,188.9,188.9,188.9,188.9,0,0
1745645400000,188.9,188.9,188.9,188.9,0,0
1745644500000,188.9,188.9,188.9,188.9,0,0
1745643600000,188.9,188.9,188.9,188.9,0,0
1745642700000,188.9,188.9,188.9,188.9,0,0
1745641800000,188.9,188.9,188.9,188.9,0,0
1745640900000,188.9,188.9,188.9,188.9,0,0
1745640000000,188.9,188.9,188.9,188.9,0,0
1745639100000,188.9,188.9,188.9,188.9,0,0
1745638200000,184.2,188.9,177.94,188.9,2.62,484.2086
1745637300000,199.87,199.87,184.2,184.2,133.64,25106.6506
1745636400000,199.87,199.87,199.87,199.87,0,0
1745635500000,195.23,199.87,187.42,199.87,2.91,545.5167
1745634600000,195.23,195.23,195.23,195.23,0,0
1745633700000,188.9,195.23,188.17,195.23,57.96,10907.6746
1745632800000,183.84,188.9,183.84,188.9,0.01,1.889
1745631900000,180.85,183.84,173.62,183.84,91.83,16105.277
1745631000000,178.68,180.85,164.67,180.85,136.28,23638.9126
1745630100000,181.34,188.29,165.24,178.68,483.31,82688.059
1745629200000,181.34,181.34,181.34,181.34,0,0
1745628300000,184.91,188.9,181.34,181.34,43.45,7879.5698
1745627400000,180.53,187.26,172.57,184.91,515.83,93359.7491
1745626500000,172.74,186.5,165.82,180.53,705.79,124289.4833
1745625600000,181.34,181.34,166.85,172.74,256.87,43615.0518
1745624700000,182.6,188.9,181.34,181.34,164.57,30317.1034
1745623800000,178.9,184.87,163.29,182.6,741.03,131133.639
1745622900000,185.42,185.42,170.88,178.9,173.58,29688.7167
1745622000000,185.42,185.42,185.42,185.42,0,0
1745621100000,178.29,185.42,178.29,185.42,19.29,3576.7518
1745620200000,185.72,185.72,178.29,178.29,164.28,29289.4812
1745619300000,191.05,191.05,178.58,185.72,178.34,31905.6688
1745618400000,191.05,191.05,191.05,191.05,0,0
1745617500000,191.05,191.05,191.05,191.05,0,0
1745616600000,198.96,198.96,191.05,191.05,5.23,999.1915
1745615700000,198.96,198.96,198.96,198.96,0,0
1745614800000,198.96,198.96,198.96,198.96,0,0
1745613900000,186.81,199.87,179.34,198.96,5.57,1004.6364
1745613000000,186.81,186.81,186.81,186.81,0,0
1745612100000,190.98,202.68,183.34,186.81,3.53,668.5926
1745611200000,177.41,190.98,170.3,190.98,115.5,20165.6819
1745610300000,177.41,177.41,177.41,177.41,0,0
1745609400000,170.86,184.8,170.86,177.41,260.39,47587.6697
1745608500000,177.98,177.98,170.86,170.86,0.2,34.9914
1745607600000,177.98,177.98,177.98,177.98,0,0
1745606700000,187.48,187.48,172.77,177.98,830.84,149680.4535
1745605800000,185.27,187.48,170.74,187.48,393.45,68435.7247
1745604900000,185.27,185.27,185.27,185.27,0,0
1745604000000,185.27,185.27,185.27,185.27,0,0
1745603100000,185.27,185.27,185.27,185.27,0,0
1745602200000,176.45,185.27,176.45,185.27,207.48,38439.8196
1745601300000,176.45,176.45,176.45,176.45,0,0
1745600400000,176.45,176.45,176.45,176.45,0,0
1745599500000,176.45,176.45,176.45,176.45,0,0
1745598600000,183.8,183.8,176.45,176.45,58.65,10348.7925
1745597700000,183.8,183.8,183.8,183.8,0,0
1745596800000,179.61,186.79,172.14,183.8,155.49,27498.5557
1745595900000,179.61,179.61,179.61,179.61,0,0
1745595000000,179.61,179.61,179.61,179.61,0,0
1745594100000,180.42,180.42,166.06,179.61,559.02,96907.7127
1745593200000,180.42,180.42,180.42,180.42,0,0
1745592300000,180.61,189.64,166.81,180.42,910.84,161218.3819
1745591400000,180.61,180.61,180.61,180.61,0,0
1745590500000,166.98,180.61,166.98,180.61,45.73,8119.0176
1745589600000,173.33,173.33,166.98,166.98,0.01,1.6698
1745588700000,173.33,173.33,173.33,173.33,0,0
1745587800000,180.55,180.55,173.33,173.33,61.64,10684.0612
1745586900000,172.24,180.55,171.96,180.55,265.06,47455.1548
1745586000000,173.13,180.06,159.25,172.24,877.04,144692.3744
1745585100000,162.06,182.47,162.05,173.13,803.31,141017.9595
1745584200000,177.17,177.17,162.06,162.06,514.17,87182.2126
1745583300000,185.47,185.47,164.07,177.17,208.48,35827.3935
1745582400000,186.06,186.06,171.48,185.47,212.35,38632.5213
1745581500000,180.15,187.29,165.42,186.06,604.55,104915.6243
1745580600000,180.15,180.15,180.15,180.15,0,0
1745579700000,179.17,180.43,173.21,180.15,381.88,66337.6984
1745578800000,182.45,182.45,168.13,179.17,543,93129.4007
1745577900000,167.21,182.47,167.21,182.45,178.05,32486.5637
1745577000000,189.01,189.01,167.21,167.21,248.6,44410.5111
1745576100000,182.04,189.01,174.75,189.01,93.64,16545.5055
1745575200000,182.04,182.04,182.04,182.04,0,0
1745574300000,189.62,189.62,182.04,182.04,61.36,11169.9744
1745573400000,189.62,189.62,189.62,189.62,0,0
1745572500000,189.62,189.62,189.62,189.62,0,0
1745571600000,189.62,189.62,189.62,189.62,0,0
1745570700000,189.62,189.62,189.62,189.62,0,0
1745569800000,189.62,189.62,189.62,189.62,0,0
1745568900000,185.05,189.62,177.65,189.62,0.16,29.1901
1745568000000,183.19,185.05,175.87,185.05,205,36054.0805
1745567100000,183.19,183.19,183.19,183.19,0,0
1745566200000,181.5,183.19,181.5,183.19,107.52,19696.5888
1745565300000,189.06,189.06,181.5,181.5,0.12,21.78
1745564400000,189.06,189.06,189.06,189.06,0,0
1745563500000,189.06,189.06,189.06,189.06,0,0
1745562600000,189.06,189.06,189.06,189.06,0,0
1745561700000,184.37,189.06,183.18,189.06,60.57,11095.5468
1745560800000,184.37,184.37,184.37,184.37,0,0
1745559900000,184.37,184.37,184.37,184.37,0,0
1745559000000,184.37,184.37,184.37,184.37,0,0
1745558100000,184.37,184.37,184.37,184.37,0,0
1745557200000,184.37,184.37,184.37,184.37,0,0
1745556300000,184.37,184.37,184.37,184.37,0,0
1745555400000,184.37,184.37,184.37,184.37,0,0
1745554500000,184.37,184.37,184.37,184.37,0,0
1745553600000,184.37,184.37,184.37,184.37,0,0
1745552700000,184.37,184.37,184.37,184.37,0,0
1745551800000,184.37,184.37,184.37,184.37,0,0
1745550900000,184.37,184.37,184.37,184.37,0,0
1745550000000,184.37,184.37,184.37,184.37,0,0
1745549100000,184.37,184.37,184.37,184.37,0,0
1745548200000,184.67,184.67,177.28,184.37,0.26,46.6133
1745547300000,184.67,184.67,184.67,184.67,0,0
1745546400000,184.67,184.67,184.67,184.67,0,0
1745545500000,184.67,184.67,184.67,184.67,0,0
1745544600000,184.67,184.67,184.67,184.67,0,0
1745543700000,184.67,184.67,184.67,184.67,0,0
1745542800000,184.67,184.67,184.67,184.67,0,0
1745541900000,191.24,191.24,184.61,184.67,153.89,28412.8267
1745541000000,176.81,191.24,176.81,191.24,98.73,18156.4852
1745540100000,177.4,184.18,170.3,176.81,475.01,82891.5805
1745539200000,187.46,187.46,172.76,177.4,408.32,71994.2737
1745538300000,188.84,188.84,174.03,187.46,96.92,17321.6168
1745537400000,188.84,188.84,188.84,188.84,0,0
1745536500000,188.84,188.84,188.84,188.84,0,0
1745535600000,188.84,188.84,188.84,188.84,0,0
1745534700000,188.84,188.84,188.84,188.84,0,0
1745533800000,188.84,188.84,188.84,188.84,0,0
1745532900000,182.62,188.84,182.62,188.84,0.06,11.235
1745532000000,182.62,182.62,182.62,182.62,0,0
1745531100000,182.62,182.62,182.62,182.62,0,0
1745530200000,182.92,182.92,175.6,182.62,0.19,34.1364
1745529300000,190.54,190.54,182.92,182.92,172.9,31626.868
1745528400000,190.54,190.54,190.54,190.54,0,0
1745527500000,183.5,190.54,176.16,190.54,0.17,31.2944
1745526600000,183.5,183.5,183.5,183.5,0,0
1745525700000,183.5,183.5,183.5,183.5,0,0
1745524800000,183.5,183.5,183.5,183.5,0,0
1745523900000,191.16,191.16,183.5,183.5,62.17,11409.2155
1745523000000,184.21,191.27,176.84,191.16,625.64,114695.3474
1745522100000,191.88,191.88,184.21,184.21,0.08,14.8514
1745521200000,191.88,191.88,191.88,191.88,0,0
1745520300000,191.88,191.88,191.88,191.88,0,0
1745519400000,191.88,191.88,191.88,191.88,0,0
1745518500000,191.88,191.88,191.88,191.88,0,0
1745517600000,191.88,191.88,191.88,191.88,0,0
1745516700000,191.88,191.88,191.88,191.88,0,0
1745515800000,191.88,191.88,191.88,191.88,0,0
1745514900000,199.87,199.87,191.88,191.88,50.2,9632.4479
1745514000000,191.24,199.87,183.64,199.87,173.09,31786.4827
1745513100000,191.24,191.24,191.24,191.24,0,0
