timestamp,open,high,low,close,volume,turnover
1745689500000,0.12927,0.12927,0.12927,0.12927,0,0
1745688600000,0.12927,0.12927,0.12927,0.12927,0,0
1745687700000,0.12927,0.12927,0.12927,0.12927,0,0
1745686800000,0.12927,0.12927,0.12927,0.12927,0,0
1745685900000,0.12927,0.12927,0.12927,0.12927,0,0
1745685000000,0.12927,0.12927,0.12927,0.12927,0,0
1745684100000,0.12927,0.12927,0.12927,0.12927,0,0
1745683200000,0.12927,0.12927,0.12927,0.12927,0,0
1745682300000,0.12927,0.12927,0.12927,0.12927,0,0
1745681400000,0.12927,0.12927,0.12927,0.12927,0,0
1745680500000,0.13466,0.13466,0.12927,0.12927,30217,3906.15159
1745679600000,0.13466,0.13466,0.13466,0.13466,0,0
1745678700000,0.1245,0.13466,0.1245,0.13466,119297,15759.3077
1745677800000,0.1245,0.1245,0.1245,0.1245,0,0
1745676900000,0.1245,0.1245,0.1245,0.1245,0,0
1745676000000,0.1245,0.1245,0.1245,0.1245,0,0
1745675100000,0.1245,0.1245,0.1245,0.1245,0,0
1745674200000,0.1245,0.1245,0.1245,0.1245,0,0
1745673300000,0.1245,0.1245,0.1245,0.1245,0,0
1745672400000,0.1245,0.1245,0.1245,0.1245,0,0
1745671500000,0.1245,0.1245,0.1245,0.1245,0,0
1745670600000,0.1245,0.1245,0.1245,0.1245,0,0
1745669700000,0.1245,0.1245,0.1245,0.1245,0,0
1745668800000,0.1245,0.1245,0.1245,0.1245,0,0
1745667900000,0.1245,0.1245,0.1245,0.1245,0,0
1745667000000,0.1245,0.1245,0.1245,0.1245,0,0
1745666100000,0.1245,0.1245,0.1245,0.1245,0,0
1745665200000,0.12969,0.12969,0.1245,0.1245,28877,3595.1865
1745664300000,0.12969,0.12969,0.12969,0.12969,0,0
1745663400000,0.12969,0.12969,0.12969,0.12969,0,0
1745662500000,0.1301,0.1353,0.12969,0.12969,182494,24286.54666
1745661600000,0.1301,0.1301,0.1301,0.1301,0,0
1745660700000,0.1301,0.1301,0.1301,0.1301,0,0
1745659800000,0.13578,0.14117,0.1301,0.1301,133526,18386.90854
1745658900000,0.13578,0.13578,0.13578,0.13578,0,0
1745658000000,0.13578,0.13578,0.13578,0.13578,0,0
1745657100000,0.13057,0.13578,0.13057,0.13578,80000,10862.4
1745656200000,0.13078,0.13601,0.13057,0.13057,47083,6281.68523
1745655300000,0.13078,0.13078,0.13078,0.13078,0,0
1745654400000,0.13078,0.13078,0.13078,0.13078,0,0
1745653500000,0.13078,0.13078,0.13078,0.13078,0,0
1745652600000,0.13078,0.13078,0.13078,0.13078,0,0
1745651700000,0.13645,0.13645,0.12574,0.13078,55951,7189.56481
1745650800000,0.13645,0.13645,0.13645,0.13645,0,0
1745649900000,0.13645,0.13645,0.13645,0.13645,0,0
1745649000000,0.13645,0.13645,0.13645,0.13645,0,0
1745648100000,0.13668,0.14214,0.13332,0.13645,190878,26250.1031
1745647200000,0.13668,0.13668,0.13668,0.13668,0,0
1745646300000,0.13668,0.13668,0.13668,0.13668,0,0
1745645400000,0.13668,0.13668,0.13668,0.13668,0,0
1745644500000,0.13668,0.13668,0.13668,0.13668,0,0
1745643600000,0.13668,0.13668,0.13668,0.13668,0,0
1745642700000,0.13668,0.13668,0.13668,0.13668,0,0
1745641800000,0.1369,0.14238,0.13668,0.13668,134368,18770.37474
1745640900000,0.1369,0.1369,0.1369,0.1369,0,0
1745640000000,0.14283,0.14283,0.1369,0.1369,53840,7527.12698
1745639100000,0.13755,0.14306,0.13734,0.14283,111247,15891.98549
1745638200000,0.13755,0.13755,0.13755,0.13755,0,0
1745637300000,0.13755,0.13755,0.13755,0.13755,0,0
